Date,State,HighQ,MedQ,LowQ
2015-01-19,Ohio,332.51,219.09,NA
2015-01-19,Oklahoma,353.65,238.36,NA
2015-01-19,Oregon,205.38,180.86,NA
2015-01-19,Maryland,363.91,267.27,NA
2015-01-19,Massachusetts,344.63,285.15,NA
2015-01-19,Michigan,287.57,269.36,NA
2015-01-19,Minnesota,347.72,273.49,NA
2015-01-19,Mississippi,336.88,151.02,NA
2015-01-19,Missouri,350.97,244.96,NA
2015-01-19,Pennsylvania,362.41,269.41,NA
2015-01-19,Rhode Island,317.17,258.66,NA
2015-01-19,South Carolina,337.06,205.26,NA
2015-01-19,South Dakota,358.24,348.71,NA
2015-01-19,Tennessee,347.97,226.21,NA
2015-01-19,Texas,333.77,232.56,NA
2015-01-19,Utah,289.99,236.96,NA
2015-01-19,Vermont,370.46,307.42,NA
2015-01-19,Virginia,364.66,291.84,NA
2015-01-19,Washington,233.18,188.61,NA
2015-01-19,West Virginia,357.78,226,NA
2015-01-19,Wisconsin,350.02,271.97,NA
2015-01-19,Wyoming,320.39,351.58,NA
2014-02-19,Alabama,340.14,202.8,146.33
2014-02-19,Alaska,285.1,253.84,388.58
2014-02-19,Arizona,303.55,209.81,195.71
2014-02-19,Arkansas,358.99,183.03,127.31
2014-02-19,California,248.1,192.93,191.06
2014-02-19,Colorado,237.39,197.8,227.89
2014-02-19,Connecticut,346.86,277.18,252.31
2014-02-19,Delaware,372.13,227.49,206.61
2014-02-19,District of Columbia,349.57,293.84,208.53
2014-02-19,Florida,305.46,219.61,153.65
2014-02-19,Georgia,331.48,213.77,153.61
2014-02-19,Hawaii,307.82,273,167.62
2014-02-19,Idaho,275.29,258.39,129.39
2014-02-19,Illinois,355.8,287.55,177.54
2014-02-19,Indiana,334.94,208.36,168.7
2014-02-19,Iowa,370.88,293.05,247.69
2014-02-19,Kansas,354.12,261.64,113.7
2014-02-19,Kentucky,338.5,181.4,124.52
2014-02-19,Louisiana,373.41,243.98,148.11
2014-02-19,Maine,320.29,259.88,214.8
2014-02-19,Montana,270.01,251.5,734.65
2014-02-19,Nebraska,347.42,248.57,141.76
2014-02-19,Nevada,269.47,218.63,252.49
2014-02-19,New Hampshire,376.06,289.71,677.38
2014-02-19,New Jersey,353.66,291.9,233.99
2014-02-19,New Mexico,292.03,204.95,63.7
2014-02-19,New York,351.35,268.03,189.78
2014-02-19,North Carolina,355.03,248.44,152.4
2014-02-19,North Dakota,406.34,351.08,363.11
2014-02-19,Ohio,336.49,213.66,166.06
2014-02-19,Oklahoma,365.71,227.47,118.85
2014-02-19,Oregon,211.87,188.84,169.34
2014-02-19,Maryland,380.06,250.08,192.2
2014-02-19,Massachusetts,352.15,296.5,221.4
2014-02-19,Michigan,297.67,275.24,225.49
2014-02-19,Minnesota,369.52,277.69,181.28
2014-02-19,Mississippi,338.78,147.57,140.88
2014-02-19,Missouri,367.94,242.05,149.4
2014-02-19,Pennsylvania,370.92,266.92,190.74
2014-02-19,Rhode Island,332.78,259.93,201.75
2014-02-19,South Carolina,346.24,202.37,174.45
2014-02-19,South Dakota,389.69,367.51,124.17
2014-02-19,Tennessee,356.88,226.89,193.34
2014-02-19,Texas,341.66,235.84,143.69
2014-02-19,Utah,292.2,234.3,189.78
2014-02-19,Vermont,377.65,320.17,187.64
2014-02-19,Virginia,372.71,288.42,227.03
2014-02-19,Washington,235.29,191.27,146.19
2014-02-19,West Virginia,363.73,216.08,160.65
2014-02-19,Wisconsin,358,270.23,238.37
2014-02-19,Wyoming,354.11,378.34,161.3
2014-03-19,Alabama,341.35,203.86,147.59
2014-03-19,Alaska,285.65,256.07,388.58
2014-03-19,Arizona,302.89,209.4,190.91
2014-03-19,Arkansas,352.14,183,129.67
2014-03-19,California,246.9,193.01,191.92
2014-03-19,Colorado,238.58,197.69,225.27
2014-03-19,Connecticut,346.5,275.86,252.31
2014-03-19,Delaware,371.87,226.54,206.61
2014-03-19,District of Columbia,348.76,293.29,208.53
2014-03-19,Florida,305.03,219.24,151.95
2014-03-19,Georgia,329.77,214.61,151.82
2014-03-19,Hawaii,308.16,276.43,167.62
2014-03-19,Idaho,275.86,255.94,140.27
2014-03-19,Illinois,357.95,286.8,176.81
2014-03-19,Indiana,334.34,208.82,168.09
2014-03-19,Iowa,370.95,291.28,247.69
2014-03-19,Kansas,352.15,262.32,121.53
2014-03-19,Kentucky,337.48,182.53,125.1
2014-03-19,Louisiana,370.85,243.25,148.13
2014-03-19,Maine,319.24,258.91,213.48
2014-03-19,Montana,269.3,251.23,704.89
2014-03-19,Nebraska,347.03,250.07,140.63
2014-03-19,Nevada,268.33,217.64,252.49
2014-03-19,New Hampshire,369.54,290.65,677.38
2014-03-19,New Jersey,353.32,291.7,231.72
2014-03-19,New Mexico,291.16,215.18,75.12
2014-03-19,New York,350.94,266.94,205.36
2014-03-19,North Carolina,354.04,246.38,151.32
2014-03-19,North Dakota,401.42,355.14,347.51
2014-03-19,Ohio,335.84,214.5,165.86
2014-03-19,Oklahoma,365.1,229.29,118.32
2014-03-19,Oregon,211.23,187.53,169.42
2014-03-19,Maryland,377.82,250.14,190.34
2014-03-19,Massachusetts,351.03,294.96,218.41
2014-03-19,Michigan,296.64,272.86,229.56
2014-03-19,Minnesota,367.78,277.38,179.7
2014-03-19,Mississippi,342.31,146.68,137.97
2014-03-19,Missouri,367.98,244.01,149.47
2014-03-19,Pennsylvania,369.47,267.28,190.28
2014-03-19,Rhode Island,331.92,259.39,201.75
2014-03-19,South Carolina,346.01,202.84,184.5
2014-03-19,South Dakota,388.48,354.5,124.17
2014-03-19,Tennessee,356.87,226.35,191.2
2014-03-19,Texas,340.89,235.13,143.64
2014-03-19,Utah,291.96,234.88,187.19
2014-03-19,Vermont,377.23,320.55,190.36
2014-03-19,Virginia,372.39,287.95,225.25
2014-03-19,Washington,234.4,191.5,145.18
2014-03-19,West Virginia,359.49,215.62,160.38
2014-03-19,Wisconsin,356.67,269.81,240.15
2014-03-19,Wyoming,355.71,376.85,161.3
2014-04-19,Alabama,341.18,205.54,143.98
2014-04-19,Alaska,287.83,256.95,375.82
2014-04-19,Arizona,301.43,209.24,194.11
2014-04-19,Arkansas,352.04,184.67,129.02
2014-04-19,California,246.26,192.05,192.76
2014-04-19,Colorado,236.99,196.49,228.07
2014-04-19,Connecticut,345.2,274.67,249.46
2014-04-19,Delaware,370.6,227.79,209.72
2014-04-19,District of Columbia,347,290.61,214.01
2014-04-19,Florida,304.34,218.62,152.28
2014-04-19,Georgia,329.21,215.07,154.24
2014-04-19,Hawaii,314.2,275.71,167.62
2014-04-19,Idaho,274.75,255.16,139.21
2014-04-19,Illinois,356.77,286.15,189.63
2014-04-19,Indiana,334.83,209.72,157.35
2014-04-19,Iowa,370.39,292.34,247.1
2014-04-19,Kansas,351.26,261.88,120.19
2014-04-19,Kentucky,336.28,183.03,123.77
2014-04-19,Louisiana,370.12,243.88,147.57
2014-04-19,Maine,318.71,258.29,216.72
2014-04-19,Montana,268.66,250.61,660.67
2014-04-19,Nebraska,344.29,251.06,140.02
2014-04-19,Nevada,268.37,227.02,243.46
2014-04-19,New Hampshire,360.74,290.85,677.38
2014-04-19,New Jersey,352.51,290.9,231.78
2014-04-19,New Mexico,290.89,201.25,80.21
2014-04-19,New York,349.3,266.6,205.32
2014-04-19,North Carolina,353.71,245.12,150.93
2014-04-19,North Dakota,392.48,351.03,334.13
2014-04-19,Ohio,336.35,215.79,164.6
2014-04-19,Oklahoma,366.45,232.24,120.93
2014-04-19,Oregon,210.09,185.99,165.75
2014-04-19,Maryland,375.22,249.82,189.38
2014-04-19,Massachusetts,350.39,294.84,219.78
2014-04-19,Michigan,295.29,278.47,272.58
2014-04-19,Minnesota,367.57,277.05,183.45
2014-04-19,Mississippi,340.63,146.83,140.95
2014-04-19,Missouri,368.32,244.89,148.32
2014-04-19,Pennsylvania,368.57,267.43,195.66
2014-04-19,Rhode Island,330.22,258.73,208.36
2014-04-19,South Carolina,344.47,202.45,186.91
2014-04-19,South Dakota,387.6,355.3,124.17
2014-04-19,Tennessee,356.41,224.87,188.47
2014-04-19,Texas,339.57,233.85,143.07
2014-04-19,Utah,291.25,241.44,188.53
2014-04-19,Vermont,376.65,318.98,190.36
2014-04-19,Virginia,371.13,288.25,224.33
2014-04-19,Washington,233.52,190.73,141.86
2014-04-19,West Virginia,357.05,214.7,158.25
2014-04-19,Wisconsin,355.29,271.07,241.02
2014-04-19,Wyoming,355.73,362.56,161.3
2014-05-19,Alabama,341.29,204.31,142.42
2014-05-19,Alaska,285.53,260.22,359.87
2014-05-19,Arizona,302.36,208.35,189.14
2014-05-19,Arkansas,351.37,183.73,129.02
2014-05-19,California,245.86,192.38,190.02
2014-05-19,Colorado,236.83,196.66,232.48
2014-05-19,Connecticut,344.31,272.78,251.03
2014-05-19,Delaware,369.57,228.67,209.72
2014-05-19,District of Columbia,346.18,291.09,209.83
2014-05-19,Florida,303.67,217.32,152.44
2014-05-19,Georgia,327.54,215.31,153.02
2014-05-19,Hawaii,314.35,266.22,165.55
2014-05-19,Idaho,276.27,252.14,136.89
2014-05-19,Illinois,356.06,285.85,188.97
2014-05-19,Indiana,334.16,210.48,156.36
2014-05-19,Iowa,368.37,289.24,247.1
2014-05-19,Kansas,349.61,260.45,120.26
2014-05-19,Kentucky,339.37,181.51,124.69
2014-05-19,Louisiana,368.05,244.79,144.75
2014-05-19,Maine,318.01,257.87,274.25
2014-05-19,Montana,268.01,252.43,645.6
2014-05-19,Nebraska,343.56,251.18,136.34
2014-05-19,Nevada,267.95,229.93,242.08
2014-05-19,New Hampshire,359.59,291.66,666.71
2014-05-19,New Jersey,351.56,289.95,224.99
2014-05-19,New Mexico,290.05,200.54,85.81
2014-05-19,New York,348.55,266.28,205.01
2014-05-19,North Carolina,351.45,244.8,151.17
2014-05-19,North Dakota,401.38,353.73,334.13
2014-05-19,Ohio,335.66,216.03,163.29
2014-05-19,Oklahoma,367.02,234.6,119.37
2014-05-19,Oregon,209.59,185.28,163.84
2014-05-19,Maryland,373.37,249.61,189.57
2014-05-19,Massachusetts,351.01,293.98,218.67
2014-05-19,Michigan,295.07,278.41,273.48
2014-05-19,Minnesota,366.14,276.87,181.83
2014-05-19,Mississippi,340.27,144.85,140.57
2014-05-19,Missouri,368.17,243.65,143.7
2014-05-19,Pennsylvania,367.36,267.57,196.33
2014-05-19,Rhode Island,329.16,258.46,201.42
2014-05-19,South Carolina,343.34,200.06,190.55
2014-05-19,South Dakota,382.94,351.72,123.94
2014-05-19,Tennessee,354.78,225.19,187.46
2014-05-19,Texas,338.69,233.64,142.4
2014-05-19,Utah,289.49,239.21,201.13
2014-05-19,Vermont,376.52,321.13,190.36
2014-05-19,Virginia,369.71,288.29,222.77
2014-05-19,Washington,233.09,190.22,142.98
2014-05-19,West Virginia,355.41,214.66,156.1
2014-05-19,Wisconsin,354.86,272.04,239.18
2014-05-19,Wyoming,350.72,358.86,161.3
2015-05-19,Alabama,338,206.49,NA
2015-05-19,Alaska,294.42,264.06,NA
2015-05-19,Arizona,297.43,207.93,NA
2015-05-19,Arkansas,334.44,211.72,NA
2015-05-19,California,241.92,188.88,NA
2015-05-19,Colorado,241.38,195.4,NA
2015-05-19,Connecticut,332.93,265.43,NA
2015-05-19,Delaware,353.14,241.25,NA
2015-05-19,District of Columbia,345.31,282.04,NA
2015-05-19,Florida,298.21,215.74,NA
2015-05-19,Georgia,317.99,216.41,NA
2015-05-19,Hawaii,302.89,258.31,NA
2015-05-19,Idaho,273.67,242.29,NA
2015-05-19,Illinois,349.16,279.49,NA
2015-05-19,Indiana,328.93,219.33,NA
2015-05-19,Iowa,362.13,286.52,NA
2015-05-19,Kansas,346.01,261.57,NA
2015-05-19,Kentucky,342.22,184.08,NA
2015-05-19,Louisiana,358.14,240.3,NA
2015-05-19,Maine,303.72,232.8,NA
2015-05-19,Montana,264.72,238.56,NA
2015-05-19,Nebraska,331.56,240.79,NA
2015-05-19,Nevada,265.25,224.42,NA
2015-05-19,New Hampshire,350.4,284.99,NA
2015-05-19,New Jersey,342.4,283.21,NA
2015-05-19,New Mexico,282.97,218.72,NA
2015-05-19,New York,338.84,261.15,NA
2015-05-19,North Carolina,341.94,244.02,NA
2015-05-19,North Dakota,383.39,340.88,NA
2015-05-19,Ohio,331.05,219.41,NA
2015-05-19,Oklahoma,349.76,241.41,NA
2015-05-19,Oregon,202.56,178.22,NA
2015-05-19,Maryland,359.26,265.06,NA
2015-05-19,Massachusetts,340.2,280.84,NA
2015-05-19,Michigan,283.42,263.78,NA
2015-05-19,Minnesota,340.18,269.67,NA
2015-05-19,Mississippi,332.57,155.09,NA
2015-05-19,Missouri,348.38,247.45,NA
2015-05-19,Pennsylvania,358.61,268.23,NA
2015-05-19,Rhode Island,314.16,249.55,NA
2015-05-19,South Carolina,333.71,208.26,NA
2015-05-19,South Dakota,357.97,341.22,NA
2015-05-19,Tennessee,344.98,227.11,NA
2015-05-19,Texas,326.39,231.78,NA
2015-05-19,Utah,285.85,233.47,NA
2015-05-19,Vermont,365.58,304.77,NA
2015-05-19,Virginia,361.82,289.85,NA
2015-05-19,Washington,231.54,187.31,NA
2015-05-19,West Virginia,357.87,224.8,NA
2015-05-19,Wisconsin,345.29,271.76,NA
2015-05-19,Wyoming,314.89,345.46,NA
2014-06-19,Alabama,341.07,204.78,148.39
2014-06-19,Alaska,288.79,262.17,372.09
2014-06-19,Arizona,302.72,208.84,185.68
2014-06-19,Arkansas,349.89,183.87,126.2
2014-06-19,California,245.48,192,189.45
2014-06-19,Colorado,236.95,196.47,231.56
2014-06-19,Connecticut,343.82,271.58,256.92
2014-06-19,Delaware,368.83,232.69,204.86
2014-06-19,District of Columbia,345.06,292.31,209.83
2014-06-19,Florida,302.71,217.84,151.87
2014-06-19,Georgia,327.09,215.22,146.68
2014-06-19,Hawaii,313.71,275.71,165.55
2014-06-19,Idaho,276.01,250.48,136.89
2014-06-19,Illinois,356.33,285,190.2
2014-06-19,Indiana,333.33,210.83,156.18
2014-06-19,Iowa,366.86,290.25,247.1
2014-06-19,Kansas,350.67,258.88,120.12
2014-06-19,Kentucky,338.75,182.06,124.06
2014-06-19,Louisiana,367.23,245.19,143.37
2014-06-19,Maine,316.82,256.36,272.95
2014-06-19,Montana,267.65,252.01,632.31
2014-06-19,Nebraska,344.06,250.03,133.37
2014-06-19,Nevada,268.05,229.44,233.41
2014-06-19,New Hampshire,358.89,290.72,657.98
2014-06-19,New Jersey,350.19,288.95,224.74
2014-06-19,New Mexico,290.34,200.96,93.93
2014-06-19,New York,347.43,266.05,205.53
2014-06-19,North Carolina,350.41,244.88,150.18
2014-06-19,North Dakota,401.15,363.29,335.8
2014-06-19,Ohio,335.74,217.13,162.32
2014-06-19,Oklahoma,365.27,234.17,118.22
2014-06-19,Oregon,209.01,185.32,162.91
2014-06-19,Maryland,371.84,250.83,189.57
2014-06-19,Massachusetts,350.63,293.08,221.94
2014-06-19,Michigan,293.65,277.67,273.42
2014-06-19,Minnesota,359.31,278.66,181.2
2014-06-19,Mississippi,337.14,146.17,146.82
2014-06-19,Missouri,362.26,244.29,146.9
2014-06-19,Pennsylvania,367.43,267.37,192.23
2014-06-19,Rhode Island,327.82,255.77,203.71
2014-06-19,South Carolina,343.06,201.02,189.76
2014-06-19,South Dakota,378.98,350.47,123.94
2014-06-19,Tennessee,353.64,224.8,187.33
2014-06-19,Texas,338.19,233.16,143.77
2014-06-19,Utah,289,238.82,204.58
2014-06-19,Vermont,376.94,320.45,190.36
2014-06-19,Virginia,368.71,290.88,221.99
2014-06-19,Washington,232.47,189.93,138.79
2014-06-19,West Virginia,354.22,216.61,155.8
2014-06-19,Wisconsin,354.07,271.6,237.56
2014-06-19,Wyoming,351.25,359.79,161.3
2014-07-19,Alabama,340.76,202.76,147.51
2014-07-19,Alaska,287.33,261.37,407.31
2014-07-19,Arizona,301,209.27,186.63
2014-07-19,Arkansas,348.6,182.24,126.2
2014-07-19,California,245.47,191.74,189.02
2014-07-19,Colorado,238.25,196.75,227.66
2014-07-19,Connecticut,342.48,273.04,254.19
2014-07-19,Delaware,367.47,230.07,204.86
2014-07-19,District of Columbia,345.61,290.48,209.83
2014-07-19,Florida,302.21,217.78,151.98
2014-07-19,Georgia,327.11,215.73,145.62
2014-07-19,Hawaii,311.57,265.51,174.23
2014-07-19,Idaho,276.95,249.75,132.87
2014-07-19,Illinois,355.81,282.96,192.2
2014-07-19,Indiana,333.16,210.68,155.18
2014-07-19,Iowa,367.47,289.54,249.3
2014-07-19,Kansas,350.84,262.48,122.23
2014-07-19,Kentucky,338.31,182.71,123.92
2014-07-19,Louisiana,366.53,244.92,143.52
2014-07-19,Maine,318.2,245.93,272.95
2014-07-19,Montana,267.03,243.93,588.04
2014-07-19,Nebraska,341.38,250.33,133.37
2014-07-19,Nevada,269.01,228.88,235.3
2014-07-19,New Hampshire,358.44,290.37,617.09
2014-07-19,New Jersey,349.86,288.31,226.46
2014-07-19,New Mexico,290.67,201.74,96.32
2014-07-19,New York,347.25,265.83,209.46
2014-07-19,North Carolina,349.96,245.2,149.22
2014-07-19,North Dakota,399.88,365.31,335.8
2014-07-19,Ohio,334.89,217.6,166.03
2014-07-19,Oklahoma,365.39,232.5,121.01
2014-07-19,Oregon,209.01,184.49,175.2
2014-07-19,Maryland,370.93,252.32,187.53
2014-07-19,Massachusetts,350.25,289.42,222.86
2014-07-19,Michigan,292.39,275.86,268.2
2014-07-19,Minnesota,358.23,276.92,186.2
2014-07-19,Mississippi,336.04,145.27,146.12
2014-07-19,Missouri,355.55,245.37,146.1
2014-07-19,Pennsylvania,366.54,267.63,192.5
2014-07-19,Rhode Island,323.2,257.9,199.96
2014-07-19,South Carolina,342.23,201.53,186.76
2014-07-19,South Dakota,377.24,351.96,123.94
2014-07-19,Tennessee,353.39,225.01,184.84
2014-07-19,Texas,337.64,232.61,144.31
2014-07-19,Utah,288.35,239.47,204.58
2014-07-19,Vermont,375.57,318.51,190.36
2014-07-19,Virginia,368.01,291.97,222.65
2014-07-19,Washington,232.66,189.98,138.47
2014-07-19,West Virginia,353.85,214.91,148.86
2014-07-19,Wisconsin,353.33,271.54,237.56
2014-07-19,Wyoming,350.99,359.34,161.3
2014-08-19,Alabama,340.64,204.17,144.98
2014-08-19,Alaska,289.81,260.69,403.33
2014-08-19,Arizona,300.45,209.46,186.34
2014-08-19,Arkansas,346.66,180.3,126.1
2014-08-19,California,245.18,191.52,187.86
2014-08-19,Colorado,237.77,197.2,226.77
2014-08-19,Connecticut,341.16,272.05,249.99
2014-08-19,Delaware,365.6,230.27,204.86
2014-08-19,District of Columbia,346.37,288.55,209.83
2014-08-19,Florida,302.8,217.76,151.18
2014-08-19,Georgia,326.63,216.63,145.43
2014-08-19,Hawaii,310.27,266.68,174.23
2014-08-19,Idaho,277.1,248.81,163.53
2014-08-19,Illinois,355.74,283.15,193.39
2014-08-19,Indiana,333.34,211.59,155.48
2014-08-19,Iowa,366.41,289.98,249.3
2014-08-19,Kansas,351.2,261.93,121.73
2014-08-19,Kentucky,338.19,183.52,123.31
2014-08-19,Louisiana,366.36,244.99,144.08
2014-08-19,Maine,317.25,254.56,272.95
2014-08-19,Montana,266.83,248.58,571.68
2014-08-19,Nebraska,341.57,250.66,133.37
2014-08-19,Nevada,268.2,229.21,235.3
2014-08-19,New Hampshire,356.61,291.12,617.09
2014-08-19,New Jersey,348.56,288.27,225.38
2014-08-19,New Mexico,288.89,201.07,94.88
2014-08-19,New York,346.21,265.3,208.18
2014-08-19,North Carolina,349.33,245.95,151.42
2014-08-19,North Dakota,405.46,365.33,336.51
2014-08-19,Ohio,334.53,217.43,165.3
2014-08-19,Oklahoma,364.15,232.31,122.6
2014-08-19,Oregon,208.75,183.64,178.05
2014-08-19,Maryland,370.38,252.5,187.01
2014-08-19,Massachusetts,350.25,289.06,221.46
2014-08-19,Michigan,291.31,274.53,265.05
2014-08-19,Minnesota,357.33,276.1,183.94
2014-08-19,Mississippi,336.94,146.65,145.6
2014-08-19,Missouri,357.61,246.01,146.1
2014-08-19,Pennsylvania,366.19,267.95,192.86
2014-08-19,Rhode Island,321.39,257.92,199.96
2014-08-19,South Carolina,341.94,201.98,185.3
2014-08-19,South Dakota,377.11,348.33,123.94
2014-08-19,Tennessee,352.82,225.99,185.05
2014-08-19,Texas,336.96,233.52,144.18
2014-08-19,Utah,287.36,238.61,207.35
2014-08-19,Vermont,374.78,317.02,190.76
2014-08-19,Virginia,366.81,292.11,224.37
2014-08-19,Washington,232.68,189.64,136.53
2014-08-19,West Virginia,354.79,213.89,145.37
2014-08-19,Wisconsin,352.93,271.46,250.79
2014-08-19,Wyoming,349.69,356.25,161.3
2014-09-19,Alabama,340.44,204.24,NA
2014-09-19,Alaska,291.41,262.35,NA
2014-09-19,Arizona,300.3,209.91,NA
2014-09-19,Arkansas,345.81,180.34,NA
2014-09-19,California,245.05,191.19,NA
2014-09-19,Colorado,238.36,197.38,NA
2014-09-19,Connecticut,341.04,270.92,NA
2014-09-19,Delaware,366.04,231.18,NA
2014-09-19,District of Columbia,349.89,288.85,NA
2014-09-19,Florida,302.25,217.74,NA
2014-09-19,Georgia,326.59,217.19,NA
2014-09-19,Hawaii,310.32,268.17,NA
2014-09-19,Idaho,276.41,248.33,NA
2014-09-19,Illinois,356.32,283.23,NA
2014-09-19,Indiana,332.6,212.36,NA
2014-09-19,Iowa,365.91,288.26,NA
2014-09-19,Kansas,350.77,261.78,NA
2014-09-19,Kentucky,338.27,174.58,NA
2014-09-19,Louisiana,365.72,243.91,NA
2014-09-19,Maine,315.06,253.63,NA
2014-09-19,Montana,266.44,251.08,NA
2014-09-19,Nebraska,339.31,250.53,NA
2014-09-19,Nevada,268.37,229.94,NA
2014-09-19,New Hampshire,356.43,291.56,NA
2014-09-19,New Jersey,348.57,288.04,NA
2014-09-19,New Mexico,289.14,201.74,NA
2014-09-19,New York,347.02,264.85,NA
2014-09-19,North Carolina,347.88,245.7,NA
2014-09-19,North Dakota,403.04,347.71,NA
2014-09-19,Ohio,334.11,217.71,NA
2014-09-19,Oklahoma,364.56,232.76,NA
2014-09-19,Oregon,208.3,182.44,NA
2014-09-19,Maryland,370.15,252.97,NA
2014-09-19,Massachusetts,349.83,288.58,NA
2014-09-19,Michigan,290.02,274.2,NA
2014-09-19,Minnesota,354.62,275.86,NA
2014-09-19,Mississippi,338.12,145.63,NA
2014-09-19,Missouri,357.62,245.63,NA
2014-09-19,Pennsylvania,365.46,267.76,NA
2014-09-19,Rhode Island,320.27,258.98,NA
2014-09-19,South Carolina,341.52,203.57,NA
2014-09-19,South Dakota,377.57,349.65,NA
2014-09-19,Tennessee,352.24,225.69,NA
2014-09-19,Texas,336.82,232.57,NA
2014-09-19,Utah,287.65,238.44,NA
2014-09-19,Vermont,374.25,315.69,NA
2014-09-19,Virginia,366.75,291.34,NA
2014-09-19,Washington,232.79,189.54,NA
2014-09-19,West Virginia,355.46,216.12,NA
2014-09-19,Wisconsin,352.11,272.07,NA
2014-09-19,Wyoming,328.51,356.25,NA
2014-10-19,Alabama,338.97,204.29,NA
2014-10-19,Alaska,291.95,261.23,NA
2014-10-19,Arizona,300.22,210.57,NA
2014-10-19,Arkansas,344.99,180.62,NA
2014-10-19,California,244.94,190.86,NA
2014-10-19,Colorado,237.42,196.78,NA
2014-10-19,Connecticut,340.77,271.04,NA
2014-10-19,Delaware,365.36,233.2,NA
2014-10-19,District of Columbia,350.56,288.03,NA
2014-10-19,Florida,301.84,217.9,NA
2014-10-19,Georgia,326.44,217.27,NA
2014-10-19,Hawaii,310.81,268.39,NA
2014-10-19,Idaho,275.52,247.71,NA
2014-10-19,Illinois,355.91,282.94,NA
2014-10-19,Indiana,332.4,213.75,NA
2014-10-19,Iowa,365.45,289.2,NA
2014-10-19,Kansas,350.73,262.53,NA
2014-10-19,Kentucky,338.86,174.42,NA
2014-10-19,Louisiana,365.11,243.48,NA
2014-10-19,Maine,314.89,244.17,NA
2014-10-19,Montana,266.04,248.38,NA
2014-10-19,Nebraska,340.43,248.11,NA
2014-10-19,Nevada,267.27,229.57,NA
2014-10-19,New Hampshire,356.55,290.4,NA
2014-10-19,New Jersey,348.43,287.84,NA
2014-10-19,New Mexico,288.14,203.21,NA
2014-10-19,New York,346.18,264.83,NA
2014-10-19,North Carolina,347.84,245.49,NA
2014-10-19,North Dakota,393.2,343.35,NA
2014-10-19,Ohio,334.29,218.03,NA
2014-10-19,Oklahoma,364.16,234.37,NA
2014-10-19,Oregon,207.82,181.95,NA
2014-10-19,Maryland,369.3,252.65,NA
2014-10-19,Massachusetts,349.16,288.4,NA
2014-10-19,Michigan,290.64,272.79,NA
2014-10-19,Minnesota,354.13,275.85,NA
2014-10-19,Mississippi,337.09,146.94,NA
2014-10-19,Missouri,357.71,245.46,NA
2014-10-19,Pennsylvania,364.56,268.61,NA
2014-10-19,Rhode Island,319.73,258.05,NA
2014-10-19,South Carolina,340.49,203.28,NA
2014-10-19,South Dakota,376.71,348.54,NA
2014-10-19,Tennessee,351.41,226.46,NA
2014-10-19,Texas,336.83,232.67,NA
2014-10-19,Utah,287.73,238.07,NA
2014-10-19,Vermont,374.09,312.76,NA
2014-10-19,Virginia,366.84,292.19,NA
2014-10-19,Washington,233.19,189.51,NA
2014-10-19,West Virginia,354.6,217.07,NA
2014-10-19,Wisconsin,352.19,272.82,NA
2014-10-19,Wyoming,328.51,355.57,NA
2014-11-19,Alabama,339.3,205.53,NA
2014-11-19,Alaska,290.79,268.77,NA
2014-11-19,Arizona,300.18,210.52,NA
2014-11-19,Arkansas,344.1,206.34,NA
2014-11-19,California,244.7,190.35,NA
2014-11-19,Colorado,237.04,195.8,NA
2014-11-19,Connecticut,339.62,268.91,NA
2014-11-19,Delaware,363.94,236.03,NA
2014-11-19,District of Columbia,349.75,281.43,NA
2014-11-19,Florida,300.99,217.85,NA
2014-11-19,Georgia,325.35,217.41,NA
2014-11-19,Hawaii,311.93,266.37,NA
2014-11-19,Idaho,275.42,246.19,NA
2014-11-19,Illinois,355.36,283.06,NA
2014-11-19,Indiana,332.27,213.84,NA
2014-11-19,Iowa,365.07,289.43,NA
2014-11-19,Kansas,350.55,261.38,NA
2014-11-19,Kentucky,339.02,182.33,NA
